device,cfg,layer_type,prec,img,bs,keep_ratio,L_patch,L_eff,avg_power_w,energy_mj,ms_event,status,depth,embed_dim,num_heads,mlp_ratio,complexity_ratio,head_dim,tp_world_size,runs,warmup
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,patch_embed,fp16,224,8,1.000000,196,197,65.825000,45.407033,0.689814,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,attn,fp16,224,8,1.000000,196,197,67.778000,97.866660,1.443930,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,mlp,fp16,224,8,1.000000,196,197,67.183000,91.761874,1.365850,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,patch_embed,fp16,224,16,1.000000,196,197,66.290500,68.420918,1.032138,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,attn,fp16,224,16,1.000000,196,197,68.879500,185.923293,2.699254,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,mlp,fp16,224,16,1.000000,196,197,68.988000,161.997953,2.348205,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,patch_embed,fp16,224,24,1.000000,196,197,67.987500,93.175292,1.370477,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,attn,fp16,224,24,1.000000,196,197,70.262500,273.001178,3.885446,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,mlp,fp16,224,24,1.000000,196,197,68.587000,235.059171,3.427168,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,patch_embed,fp16,224,32,1.000000,196,197,67.629500,119.684953,1.769715,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,attn,fp16,224,32,1.000000,196,197,70.071500,359.381363,5.128781,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,mlp,fp16,224,32,1.000000,196,197,71.551000,311.776668,4.357405,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,patch_embed,fp16,224,48,1.000000,196,197,68.890000,162.087256,2.352842,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,attn,fp16,224,48,1.000000,196,197,74.052500,518.872956,7.006826,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,mlp,fp16,224,48,1.000000,196,197,74.451000,466.977162,6.272275,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,patch_embed,fp16,224,64,1.000000,196,197,70.452500,206.129136,2.925789,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,attn,fp16,224,64,1.000000,196,197,76.741000,714.509541,9.310662,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,mlp,fp16,224,64,1.000000,196,197,75.531000,627.922432,8.313440,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,patch_embed,fp16,160,1,0.750000,100,76,66.175000,36.385451,0.549837,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,attn,fp16,160,1,0.750000,100,76,65.458500,83.844065,1.280874,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,mlp,fp16,160,1,0.750000,100,76,65.581500,35.655560,0.543683,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,patch_embed,fp16,160,8,0.750000,100,76,65.788500,45.026281,0.684410,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,attn,fp16,160,8,0.750000,100,76,65.734000,97.024226,1.476013,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,mlp,fp16,160,8,0.750000,100,76,65.824500,50.572173,0.768288,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,patch_embed,fp16,160,16,0.750000,100,76,66.098500,47.018983,0.711347,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,attn,fp16,160,16,0.750000,100,76,66.411000,104.342412,1.571162,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,mlp,fp16,160,16,0.750000,100,76,66.890500,82.554650,1.234176,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,patch_embed,fp16,160,24,0.750000,100,76,66.140000,58.807032,0.889130,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,attn,fp16,160,24,0.750000,100,76,67.121500,100.269856,1.493856,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,mlp,fp16,160,24,0.750000,100,76,67.866500,99.130045,1.460662,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,patch_embed,fp16,160,32,0.750000,100,76,67.067000,67.465969,1.005949,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,attn,fp16,160,32,0.750000,100,76,67.039500,124.506403,1.857210,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,mlp,fp16,160,32,0.750000,100,76,67.790500,138.285895,2.039901,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,patch_embed,fp16,160,48,0.750000,100,76,67.577500,95.588320,1.414499,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,attn,fp16,160,48,0.750000,100,76,68.854500,163.857845,2.379770,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,mlp,fp16,160,48,0.750000,100,76,70.249000,184.905933,2.632150,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,patch_embed,fp16,160,64,0.750000,100,76,68.217000,116.708482,1.710842,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,attn,fp16,160,64,0.750000,100,76,68.906500,203.477037,2.952944,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,mlp,fp16,160,64,0.750000,100,76,70.183000,244.025280,3.476986,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,patch_embed,fp16,176,1,0.750000,121,91,65.723500,37.418018,0.569325,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,attn,fp16,176,1,0.750000,121,91,65.528500,81.611185,1.245430,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,mlp,fp16,176,1,0.750000,121,91,65.584000,44.299946,0.675469,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,patch_embed,fp16,176,8,0.750000,121,91,66.047000,43.844217,0.663834,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,attn,fp16,176,8,0.750000,121,91,66.337500,78.729344,1.186800,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,mlp,fp16,176,8,0.750000,121,91,66.084000,55.343076,0.837466,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,patch_embed,fp16,176,16,0.750000,121,91,65.911000,59.314205,0.899914,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,attn,fp16,176,16,0.750000,121,91,67.266000,81.956679,1.218397,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,mlp,fp16,176,16,0.750000,121,91,66.546500,93.411695,1.403706,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,patch_embed,fp16,176,24,0.750000,121,91,66.500500,72.147616,1.084918,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,attn,fp16,176,24,0.750000,121,91,67.131500,121.113174,1.804118,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,mlp,fp16,176,24,0.750000,121,91,67.425000,118.890881,1.763306,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,patch_embed,fp16,176,32,0.750000,121,91,66.521500,81.894884,1.231104,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,attn,fp16,176,32,0.750000,121,91,68.299000,148.097150,2.168365,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,mlp,fp16,176,32,0.750000,121,91,69.396500,151.686092,2.185789,ok,32,1280,16,4.000000,1.000000,80,4,10,5
